@relation Phishing.Detection

@attribute hostname string
 @attribute ipaddress {True,False}
 @attribute portNumber {True,False}
 @attribute protocol {http,https,other}
 @attribute domain_in_hostname {True,False}
 @attribute obfuscation_characters {True,False}
 @attribute subdomain_path {True,False}
 @attribute max_length integer
 @attribute phising {True,False}

 @data 
'www.svierge-pp.wz.cz',False,False,http,False,False,False,4,True
'www.colescornerimages.com',False,False,http,False,False,True,34,True
'www.colescornerimages.com',False,False,http,False,False,False,3,True
'www.colescornerimages.com',False,False,http,False,False,True,3,True
'recap.multiruta.cl',False,False,http,False,False,False,8,True
'recap.multiruta.cl',False,False,http,False,False,False,6,True
'superhumangym.com',False,False,http,False,False,False,3,True
'superhumangym.com',False,False,http,False,False,False,3,True
'eurokruna.com',False,False,http,False,False,False,2,True
'studiopratiandpartners.com',False,False,http,False,False,False,11,True
'bramwebinar.com',False,False,http,False,False,False,8,True
'www.newsite.com.au',False,False,http,False,False,False,11,True
'studiopratiandpartners.com',False,False,http,False,False,False,11,True
'www.newsite.com.au',False,False,http,False,False,False,11,True
'www.newsite.com.au',False,False,http,False,False,False,11,True
'studiopratiandpartners.com',False,False,http,False,False,False,11,True
'www.alexma.com.ve',False,False,http,False,False,False,11,True
'liqourgods.co.za',False,False,http,False,False,False,3,True
'jinnystore.com',False,False,http,False,False,False,6,True
'fecebookk.host22.com',False,False,http,False,False,False,0,True
'jerrick.nl',False,False,http,False,False,False,11,True
'www.fashionclubbari.it',False,False,http,False,False,False,16,True
'www.przyczepycampingowe.com.pl',False,False,http,False,False,False,10,True
'www.przyczepycampingowe.com.pl',False,False,http,False,False,False,10,True
'byj-arquitectos.com',False,False,http,False,False,False,6,True
'frontlinestore.the-bargain-center.com',False,False,http,False,False,False,9,True
'c-inc.net.au',False,False,http,False,False,False,11,True
'www.nuortenstartti.org',False,False,http,False,False,False,11,True
'www.delatierra.com.mx',False,False,http,False,False,True,8,True
'rss.lvh.org',False,False,http,False,False,False,64,True
'c-inc.net.au',False,False,http,False,False,False,11,True
'c-inc.net.au',False,False,http,False,False,False,11,True
'status.naip.de',False,False,http,False,False,False,10,True
'www.passeport-benevole.org',False,False,http,False,False,False,5,True
'www.newsite.com.au',False,False,http,False,False,False,32,True
'www.newsite.com.au',False,False,http,False,False,False,32,True
'www.newsite.com.au',False,False,http,False,False,False,32,True
'ageukwyreforest.org.uk',False,False,http,False,False,False,32,True
'viponetime-langtipsharing.rhcloud.com',False,False,http,False,False,False,9,True
'viponetime-langtipsharing.rhcloud.com',False,False,http,False,False,False,0,True
'www.svierge-pp.wz.cz',False,False,http,False,False,False,0,True
'tamhangplaza.vn',False,False,http,False,False,False,5,True
'www.automaterialenmarkt.nl',False,False,http,False,False,False,0,True
'studiopratiandpartners.com',False,False,http,False,False,False,12,True
'studiopratiandpartners.com',False,False,http,False,False,False,11,True
'newsite.com.au',False,False,http,False,False,False,32,True
'syengage.com',False,False,http,False,False,False,3,True
'viponetime-langtipsharing.rhcloud.com',False,False,https,False,False,False,9,True
'psc.all4exam.com',False,False,http,False,False,False,32,True
'viponetime-langtipsharing.rhcloud.com',False,False,https,False,False,False,0,True
'psc.all4exam.com',False,False,http,False,False,False,32,True
'kalamiskurye.com',False,False,http,False,False,False,3,True
'psc.all4exam.com',False,False,http,False,False,False,32,True
'psc.all4exam.com',False,False,http,False,False,False,32,True
'psc.all4exam.com',False,False,http,False,False,False,32,True
'museobuenpastor.cl',False,False,http,False,False,False,5,True
'joe-lynn.com',False,False,http,False,False,False,53,True
'joe-lynn.com',False,False,http,False,False,False,3,True
'o-poisson.fr',False,False,http,False,False,False,3,True
'welcomelucania.com',False,False,http,False,False,False,14,True
'ip-160-153-76-20.ip.secureserver.net',False,False,http,False,False,False,6,True
'ip-160-153-76-20.ip.secureserver.net',False,False,http,False,False,True,116,True
'preichile.cl',False,False,http,False,False,False,10,True
'www.kranskotaren.se',False,False,http,False,True,False,11,True
'inestemple.com',False,False,http,False,False,False,27,True
'inestemple.com',False,False,http,False,False,False,27,True
'discoverfiles.webzdarma.cz',False,False,http,False,False,False,17,True
'www.hdyabancidizi.org',False,False,http,False,False,False,6,True
'www.gustavozanatto.com',False,False,http,False,False,False,7,True
'www.gustavozanatto.com',False,False,http,False,False,False,7,True
'www.clinicabrunomontenegro.com.br',False,False,http,False,False,False,0,True
'www.clinicabrunomontenegro.com.br',False,False,http,False,False,False,5,True
'www.clinicabrunomontenegro.com.br',False,False,http,False,False,False,0,True
'allstarprintz.com',False,False,http,False,False,False,53,True
'allstarprintz.com',False,False,http,False,False,False,3,True
'www.taekwondo.com.hk',False,False,http,False,False,True,13,True
'www.delatierra.com.mx',False,False,http,False,False,True,8,True
'www.delatierra.com.mx',False,False,http,False,False,False,8,True
'www.sanai99.com',False,False,http,False,False,False,1,True
'www.secalagoinhas.com.br',False,False,http,False,False,False,11,True
'jdiego.net',False,False,http,False,False,False,6,True
'blueoceanseafoods.com.pk',False,False,http,False,False,False,6,True
'www.clinicabrunomontenegro.com.br',False,False,http,False,False,False,3,True
'rodite.bget.ru',False,False,http,False,False,True,11,True
'www.colescornerimages.com',False,False,http,False,False,True,3,True
'www.colescornerimages.com',False,False,http,False,False,True,3,True
'92.223.191.8',True,False,http,False,False,False,6,True
'jajakuwaape.com',False,False,http,False,False,True,12,True
'wedamar.unas.cz',False,False,http,False,False,False,10,True
'cbc-on1ine.com',False,False,http,False,False,True,3,True
'wwelllssssfffarrgo.webzdarma.cz',False,False,http,False,False,False,15,True
'qwertywa.jimdo.com',False,False,http,False,False,False,0,True
'secure-adminport.stinge.com',False,False,http,False,False,False,0,True
'worldvisioncamer.com',False,False,http,False,False,False,7,True
'92.223.191.8',True,False,http,False,False,False,6,True
'caliskantekstil.net',False,False,http,False,False,False,7,True
'www.taekwondo.com.hk',False,False,http,False,False,True,13,True
'ad.benq.com.cn',False,False,http,False,False,False,2,True
'traduce-instant.com',False,False,http,False,False,False,2,True
'pocketsnookerclub.co.uk',False,False,http,False,False,False,32,True
'pocketsnookerclub.co.uk',False,False,http,False,False,False,32,True
'http:',False,False,http,False,False,False,0,True
'ecomonsrl.com',False,False,http,False,False,False,13,True
'kigalicars.com',False,False,http,False,False,False,6,True
'www.desimedia.org',False,False,http,False,False,True,8,True
'o-poisson.fr',False,False,http,False,False,False,3,True
'jdiego.net',False,False,http,False,False,True,6,True
'psc.all4exam.com',False,False,http,False,False,False,32,True
'dicasaperoli.cl',False,False,http,False,False,False,8,True
'dicasaperoli.cl',False,False,http,False,False,False,8,True
'ddm.by',False,False,http,False,False,False,8,True
'us.match.portobello-chalkidiki.gr',False,False,http,False,False,False,6,True
'o-poisson.fr',False,False,http,False,False,False,3,True
'sjorsmassar.com',False,False,http,False,False,False,11,True
'amorhot.com',False,False,http,False,False,False,11,True
'amorhot.com',False,False,http,False,False,False,11,True
'amorhot.com',False,False,http,False,False,False,7,True
'amorhot.com',False,False,http,False,False,False,7,True
'hairtools.co.za',False,False,http,False,False,False,14,True
'mediaplanner.in',False,False,http,False,False,False,7,True
'isu.edu.ph',False,False,http,False,False,True,20,True
'lesgaleries.fr',False,False,http,False,False,False,11,True
'33shop.ru',False,False,http,False,False,False,6,True
'asesoresenseguridaddigital.com.mx',False,False,http,False,False,True,9,True
'matchotpicxx.3eeweb.com',False,False,http,False,False,False,2,True
'doiop.com',False,False,http,False,False,False,0,True
'church.moscowis.bget.ru',False,False,http,False,False,False,32,True
'church.moscowis.bget.ru',False,False,http,False,False,False,32,True
'church.moscowis.bget.ru',False,False,http,False,False,False,32,True
'salut.science',False,False,http,False,False,False,0,True
'naturemost.it',False,False,http,False,False,False,22,True
'church.moscowis.bget.ru',False,False,http,False,False,False,32,True
'church.moscowis.bget.ru',False,False,http,False,False,False,7,True
'church.moscowis.bget.ru',False,False,http,False,False,False,7,True
'church.moscowis.bget.ru',False,False,http,False,False,False,7,True
'church.moscowis.bget.ru',False,False,http,False,False,False,7,True
'ageukwyreforest.org.uk',False,False,http,False,False,False,32,True
'ageukwyreforest.org.uk',False,False,http,False,False,False,32,True
'ageukwyreforest.org.uk',False,False,http,False,False,False,6,True
'ageukwyreforest.org.uk',False,False,http,False,False,False,32,True
'freshdailyupdate-depappgogdoc.rhcloud.com',False,False,https,False,False,False,8,True
'weatherhealthdaily-depappgogdoc.rhcloud.com',False,False,http,False,False,False,5,True
'punteeproducts.ie',False,False,http,False,False,False,0,True
'welcomelucania.com',False,False,http,False,False,False,14,True
'10one10.com',False,False,http,False,False,False,11,True
'cn2parts.com',False,False,http,False,False,False,10,True
'cn2parts.com',False,False,http,False,False,True,12,True
'jinnystore.com',False,False,http,False,False,False,8,True
'jinnystore.com',False,False,http,False,False,False,6,True
'jinnystore.com',False,False,http,False,False,False,6,True
'jinnystore.com',False,False,http,False,False,False,6,True
'ip-160-153-76-20.ip.secureserver.net',False,False,http,False,False,False,6,True
'ip-160-153-76-20.ip.secureserver.net',False,False,http,False,False,False,8,True
'status.lanus.co.za',False,False,http,False,False,False,6,True
'www.artinsigns.com',False,False,http,False,False,False,7,True
'www.artinsigns.com',False,False,http,False,False,False,6,True
'10one10.com',False,False,http,False,False,True,11,True
'startingemailmarketing.com',False,False,http,False,False,False,4,True
'studiopratiandpartners.com',False,False,http,False,False,False,11,True
'ip-160-153-76-20.ip.secureserver.net',False,False,http,False,False,False,8,True
'ip-160-153-76-20.ip.secureserver.net',False,False,http,False,False,False,8,True
'ip-160-153-76-20.ip.secureserver.net',False,False,http,False,False,False,4,True
'10one10.com',False,False,http,False,False,False,11,True
'10one10.com',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'www.c-inc.net.au',False,False,http,False,False,False,11,True
'195.88.16.142',True,False,http,False,False,False,10,True
'museobuenpastor.cl',False,False,http,False,False,False,5,True
'april.sandi.com.ua',False,False,http,False,False,False,8,True
'methodoscont.com.br',False,False,http,False,False,False,9,True
'church.moscowis.bget.ru',False,False,http,False,False,False,7,True
'195.88.16.142',True,False,http,False,False,False,10,True
'marcusvinicius.com.br',False,False,http,False,False,False,11,True
'jinnystore.com',False,False,http,False,False,False,8,True
'jinnystore.com',False,False,http,False,False,False,4,True
'clicks.les-capricieux.com',False,False,http,False,False,False,22,True
'celac2015.go.cr',False,False,http,False,False,False,5,True
'www.singlemomweekly.com',False,False,http,False,False,False,2,True
'teremok.nov.edu54.ru',False,False,http,False,False,False,8,True
'www.newsite.com.au',False,False,http,False,False,False,32,True
'www.newsite.com.au',False,False,http,False,False,False,32,True
'newsite.com.au',False,False,http,False,False,False,32,True
'www.newsite.com.au',False,False,http,False,False,False,32,True
'www.newsite.com.au',False,False,http,False,False,False,32,True
'www.aviategroup.com.au',False,False,http,False,False,False,5,True
'www.aviategroup.com.au',False,False,http,False,False,False,5,True
'www.aviategroup.com.au',False,False,http,False,False,False,4,True
'www.aviategroup.com.au',False,False,http,False,False,False,4,True
'195.88.16.142',True,False,http,False,False,False,10,True
'195.88.16.142',True,False,http,False,False,False,10,True
'195.88.16.142',True,False,http,False,False,False,10,True
'195.88.16.142',True,False,http,False,False,False,10,True
'195.88.16.142',True,False,http,False,False,False,10,True
'195.88.16.142',True,False,http,False,False,False,10,True
